exchange,chain,block_height,ts,address,contract_name,contract_address,contract_ticker_symbol,balance
gate,ethereum,14730462,2022-05-07 14:59:39,0x8bee7340304a051b16cecee05fb8c999db3b65ed,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,166.8769816
gate,ethereum,14730462,2022-05-07 14:59:39,0xe2ff8ddd481697cfd4bdce64b1f1a18f4b446a64,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,134.5125228
binance,ethereum,14730462,2022-05-07 14:59:39,0x017f35e73972f512779fddddf57491b239c02a51,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,127.847849
gate,ethereum,14730462,2022-05-07 14:59:39,0xbfb0f3404c4964d07bfd47b095cbf5efa3c62884,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,123.215686
binance,ethereum,14730462,2022-05-07 14:59:39,0xe874ebca75a7c9f61d8b7428af3d78779b49ca17,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,110.0550275
binance,ethereum,14730462,2022-05-07 14:59:39,0x909cb70cb512c3477320d06518702b1f5a33c64c,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,109.1708497
gate,ethereum,14730462,2022-05-07 14:59:39,0x8da3d60afe836e444d56d71d649995852381a298,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,106
gate,ethereum,14730462,2022-05-07 14:59:39,0x4ea87d8989232b62c6e37516cab2ad2f7c95c4b4,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,103.93908
binance,ethereum,14730462,2022-05-07 14:59:39,0x5fb3eb27e8fbdb09a3199a77bbe612c1277b7936,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,100
binance,ethereum,14730462,2022-05-07 14:59:39,0x93f3f742c6a30384b51b7f4b789011c27109a2b2,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,100
binance,ethereum,14730462,2022-05-07 14:59:39,0x0facb545fc9f52794d4587eaad043127d3a12cc6,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,100
binance,ethereum,14730462,2022-05-07 14:59:39,0x104ef6d3fe9891fbfe147642c6a0114b21884b83,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,100
binance,ethereum,14730462,2022-05-07 14:59:39,0x13b21a46260893d80443a52dfc99ee436b81b6a7,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,100
binance,ethereum,14730462,2022-05-07 14:59:39,0xa63e31e5e78f423ba331a2a7d90d1ecdc057c3d5,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,100
binance,ethereum,14730462,2022-05-07 14:59:39,0x2073ea906413a959abc5619eb2676d3f4134fd55,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,100
binance,ethereum,14730462,2022-05-07 14:59:39,0x0bab32ad4e541d9529e893fea137492f43b3b9cf,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,100
binance,ethereum,14730462,2022-05-07 14:59:39,0x44b52203b73beb5c39b63aa26d7dc53c0230faa1,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,100
binance,ethereum,14730462,2022-05-07 14:59:39,0x3dd04612e5875e3fe9eeff58d3aa3d98b5bfdd08,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,100
binance,ethereum,14730462,2022-05-07 14:59:39,0x2f6084595c1f5d28a0c6c3dd33dfd5adec1dd930,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,100
binance,ethereum,14730462,2022-05-07 14:59:39,0x2e70c027c3819fb6d910bbfe184a37227754ad33,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,100
binance,ethereum,14730462,2022-05-07 14:59:39,0x92993d16a19085b9ad8e72aa5099cf40395843d5,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,100
binance,ethereum,14730462,2022-05-07 14:59:39,0x79afcc47990ea909b77c9c8c23d3ed72c937031d,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,100
binance,ethereum,14730462,2022-05-07 14:59:39,0x55d7239893b86136cac9cad53b06434cda5dbe9f,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,100
binance,ethereum,14730462,2022-05-07 14:59:39,0x78f20c5509a58ff92b6e51b92f92ff2ace39a736,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,100
binance,ethereum,14730462,2022-05-07 14:59:39,0x2e36a592d76f67b6d9a4737460590c265ddf6831,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,100
binance,ethereum,14730462,2022-05-07 14:59:39,0x5b252f71952566a44d880e688e7444a90360a46f,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,100
binance,ethereum,14730462,2022-05-07 14:59:39,0x617bcc428113701026350e583d8d3be102ada7f5,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,100
binance,ethereum,14730462,2022-05-07 14:59:39,0x5bfa6f2c4a2ae85d7464185a67ff1d7bb236c387,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,100
binance,ethereum,14730462,2022-05-07 14:59:39,0x290583eb6bec5108b0a6939960ba30e88ea121dc,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,99.95002499
binance,ethereum,14730462,2022-05-07 14:59:39,0xd7559d9b5031c300bce4b85115201ade07e73404,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,99.70826921
binance,ethereum,14730462,2022-05-07 14:59:39,0x27ac0d010f180c2374d39d176fab4e3930cdea70,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,99.67053667
binance,ethereum,14730462,2022-05-07 14:59:39,0x7182b10291e5465c8e66e25932f73639686fd873,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,99.641851
binance,ethereum,14730462,2022-05-07 14:59:39,0x84da2be4a7451392d22c34e0ff3d5657813d9766,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,99.55201593
binance,ethereum,14730462,2022-05-07 14:59:39,0xf0c1bb0b32815ab894f14cedf51f91b4692a3a85,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,99.45271231
binance,ethereum,14730462,2022-05-07 14:59:39,0x73e23685ba4072015d6ee6de9d01f1b2deaeef45,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,99.37449808
binance,ethereum,14730462,2022-05-07 14:59:39,0xdfb702c578740aa6e05c3b45c946219b7c0696f1,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,99.27238172
binance,ethereum,14730462,2022-05-07 14:59:39,0x0aa7ebfc8c76f3ed23c156d52494ec0e05f4d996,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,99.22548992
binance,ethereum,14730462,2022-05-07 14:59:39,0x23ef30f899b17ab6928f4dfb7524e0db8efc5818,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,99.14683865
binance,ethereum,14730462,2022-05-07 14:59:39,0xed91825845603f3ecbf3c8c09bc74c095be399a2,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,99.00000032
binance,ethereum,14730462,2022-05-07 14:59:39,0x887428daa1a6dcc4219f91f2fcebda4e57a61cc1,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,99
binance,ethereum,14730462,2022-05-07 14:59:39,0x0d69fc4527d52f2b19fcae76de73dfad40cc518e,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,99
binance,ethereum,14730462,2022-05-07 14:59:39,0x8a805967328bf990259e6c78480763e66a6555aa,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,99
binance,ethereum,14730462,2022-05-07 14:59:39,0xe09bc741f2c8d0e51aa37995e755a8c37152b721,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,99
binance,ethereum,14730462,2022-05-07 14:59:39,0x047e0597bd3390a4c0d00939297dda25d7775ba0,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,99
binance,ethereum,14730462,2022-05-07 14:59:39,0x5e45ddc9e68db0fb7215dfa50a94d5757416e46c,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,99
binance,ethereum,14730462,2022-05-07 14:59:39,0xd5dbd7306c26753cc9571d33829b6e82905a9ae9,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,99
binance,ethereum,14730462,2022-05-07 14:59:39,0xabc9da40ff674e7ba334512dee04f092b57226a6,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,99
binance,ethereum,14730462,2022-05-07 14:59:39,0x93b7cc882d3c7b1427a69cf5d45b737930c56da0,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,99
binance,ethereum,14730462,2022-05-07 14:59:39,0x21efb66faa61294546e538c3e7733dfbb948fc8b,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,99
binance,ethereum,14730462,2022-05-07 14:59:39,0xfd55a63ef1de1ece577eee76d4fb64798150cbae,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,99
binance,ethereum,14730462,2022-05-07 14:59:39,0xd946683fcd9ef1053a161d4f8bc2beac4ebe88f8,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,99
binance,ethereum,14730462,2022-05-07 14:59:39,0x5c1953e4401791b657f93233f599c7ebebd5ba01,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,99
binance,ethereum,14730462,2022-05-07 14:59:39,0xd63f2bb0b9244c074e47aca570d59c2e30a8377b,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,99
binance,ethereum,14730462,2022-05-07 14:59:39,0x344232d785f024fd5b0f56f2075e7719879077e4,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,99
binance,ethereum,14730462,2022-05-07 14:59:39,0x0530874bca1e0450d4ad96fea7fb24d0c7adbdb2,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,98.86417111
binance,ethereum,14730462,2022-05-07 14:59:39,0x647551fdaf9df3cf7f3a643246ca44b45e9a663d,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,98.79428715
binance,ethereum,14730462,2022-05-07 14:59:39,0x3647dd87f4c45ea9a2c8d93c3a25da57be67f454,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,98.22935512
binance,ethereum,14730462,2022-05-07 14:59:39,0x91333f04e5b47d04d17a2c4263bfd8f322ef62b0,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,98
binance,ethereum,14730462,2022-05-07 14:59:39,0xf804f8257662a139c4014ccb280ee00d0de1a9d9,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,97.7640855
binance,ethereum,14730462,2022-05-07 14:59:39,0xd19acb3829647ef43f766688c8f87c73054568b5,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,97.59655979
binance,ethereum,14730462,2022-05-07 14:59:39,0x416d85c3490a393fd0920b1a7e0dd0109c887ce9,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,97.58828492
binance,ethereum,14730462,2022-05-07 14:59:39,0xae2dfc88cbfd293d99261cec586b70978606baa5,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,97.502812
binance,ethereum,14730462,2022-05-07 14:59:39,0xe73c3f681887b4e7a079c0c733c4d7a964f2f598,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,97.19417477
binance,ethereum,14730462,2022-05-07 14:59:39,0x80ee90d4f5f6ab721fe8babe4d7147bfcdcf9bc4,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,97.00551152
binance,ethereum,14730462,2022-05-07 14:59:39,0xcf795b563b94df36840be74f7e172323f2c2ca9d,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,97
binance,ethereum,14730462,2022-05-07 14:59:39,0x0f291c412d8827dfe74f9d4bf9de0ed90601b737,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,97
binance,ethereum,14730462,2022-05-07 14:59:39,0xb9901630ab924ec02372e85aa481fd742b1d3a1e,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,96.97328028
binance,ethereum,14730462,2022-05-07 14:59:39,0xf542e077f5ab4bb85983eef3afa37d770767edfa,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,96.94362
binance,ethereum,14730462,2022-05-07 14:59:39,0xeb1329cd5a26d2a322d3e31be81d336cac16b7ac,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,96.527363
binance,ethereum,14730462,2022-05-07 14:59:39,0xbb0782f1af3055f6119bf523845ff84e5773d3d8,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,96.27330618
binance,ethereum,14730462,2022-05-07 14:59:39,0x6860aeef36d3661fd68ea819ab6d40887f088268,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,96
binance,ethereum,14730462,2022-05-07 14:59:39,0x06fd2affc65d26d01ca3a477d723b1113790e190,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,96
binance,ethereum,14730462,2022-05-07 14:59:39,0x3044efa93de2467e697605ab517c1f1de33dc4d3,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,95.79513299
binance,ethereum,14730462,2022-05-07 14:59:39,0x4859de0a37a19ecf62fbcce80d04551c92df5c34,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,95.77641458
binance,ethereum,14730462,2022-05-07 14:59:39,0xb7c6b724f6b2ec9b4cb838f3338f658e3de9dd7d,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,95.72261318
binance,ethereum,14730462,2022-05-07 14:59:39,0xfd189545f5e39977d2250b656c840ba6b067a477,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,95.44216853
gate,ethereum,14730462,2022-05-07 14:59:39,0xfbc270dcabc7af146e07122abb1a03899af4db15,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,95.38855361
binance,ethereum,14730462,2022-05-07 14:59:39,0xbb72b3dbea33d6c6a467f76e2ad43255a993c744,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,95.34733954
binance,ethereum,14730462,2022-05-07 14:59:39,0xebb8b7fda140d684f4542b36504ba12666a0cde9,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,95.04356904
binance,ethereum,14730462,2022-05-07 14:59:39,0xce08ae4a2b74bf3ce49b0a0a4743e81e330d88c9,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,94.96035847
binance,ethereum,14730462,2022-05-07 14:59:39,0xbacfd77a41f1f36ab678c8b06c84fd31d2a709ff,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,94.95936955
binance,ethereum,14730462,2022-05-07 14:59:39,0xde0f764ccc6e0ce9b49f238823dcd9ceaf1a8cbf,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,94.95919564
binance,ethereum,14730462,2022-05-07 14:59:39,0xcaf4b821f6947eeb0f6c1030921c561c05f8dd86,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,94.93028127
binance,ethereum,14730462,2022-05-07 14:59:39,0x06ecd64457c2c5fbec64ae6400cad763b3468096,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,94.1306998
binance,ethereum,14730462,2022-05-07 14:59:39,0x08515da5feec8c09da8314954f765b3665f472e7,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,94.00904372
binance,ethereum,14730462,2022-05-07 14:59:39,0xb2b9a073acd923349b655fba7b2ec24a85f66173,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,93.83308346
binance,ethereum,14730462,2022-05-07 14:59:39,0xc28146679c24987d6bd9ce196e17d10bfb20bd6d,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,93.6744394
binance,ethereum,14730462,2022-05-07 14:59:39,0x2ea16f5c1d60a29a9c881aa92718ce548f75158e,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,93.6414701
binance,ethereum,14730462,2022-05-07 14:59:39,0x4347b1cf39f455dae4cd6c4be655efd2d0be805d,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,93.475221
binance,ethereum,14730462,2022-05-07 14:59:39,0x3883de2ee99757ebaa96915f500d750a84087c6d,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,93.43485722
binance,ethereum,14730462,2022-05-07 14:59:39,0x16bc7ca0bd3574f9b9292b31c2f52582dcf3ca79,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,92.798725
binance,ethereum,14730462,2022-05-07 14:59:39,0x03d73fa75e061a93ca33df8de63eb8fe64412c10,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,92.718398
binance,ethereum,14730462,2022-05-07 14:59:39,0xd368b33f8080b900200f8e6d0a42998b955ce993,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,92.30740189
binance,ethereum,14730462,2022-05-07 14:59:39,0x545cdae218c4c9b1537847d904f485257768be38,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,92.29099018
binance,ethereum,14730462,2022-05-07 14:59:39,0x5e8bc532fe560c7ce08033b16a47ac2952ee2f0c,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,92
gate,ethereum,14730462,2022-05-07 14:59:39,0xc7273630993dbb902f39e49dde9e9544af8b91f3,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,91.33270839
binance,ethereum,14730462,2022-05-07 14:59:39,0x77d58dae6bd18362ac19c54d9719a598bd041a68,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,91.2769916
binance,ethereum,14730462,2022-05-07 14:59:39,0x422867c18924e2cfbb72bf9a5b940c8313a7a5e3,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,91.08145405
binance,ethereum,14730462,2022-05-07 14:59:39,0x3ef682d713a4880065a434a5c651ff45b9ee79e7,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,90.83674692
binance,ethereum,14730462,2022-05-07 14:59:39,0x0611a1ba9bd714699235417671936981612657eb,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,90.54153591
binance,ethereum,14730462,2022-05-07 14:59:39,0x5f448c5924af19f2f17eb107ebff43d94cd348e5,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,90.51447306
binance,ethereum,14730462,2022-05-07 14:59:39,0xc693d12005784d82b764d6fb42d062cfbe30d403,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,90.44758491
binance,ethereum,14730462,2022-05-07 14:59:39,0x909525c7c4935325a1a13e5f644d73291b7641fd,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,90.22938121
binance,ethereum,14730462,2022-05-07 14:59:39,0x025e6b1c44bf9b514bc55b37f98af301cd389ffa,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,90.00000058
binance,ethereum,14730462,2022-05-07 14:59:39,0xef36cd3c4d6a8a03966fc98087b6b3bbf390fc39,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,90
gate,ethereum,14730462,2022-05-07 14:59:39,0xf8704315f4a75201e729748c97995b69c9f1428f,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,90
binance,ethereum,14730462,2022-05-07 14:59:39,0x9870ec235f456c1d83413b2dd3b09f4d323c3de2,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,90
binance,ethereum,14730462,2022-05-07 14:59:39,0xa83eb0439added94cfe2e2cb7b663d0194c811d2,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,89.95502249
binance,ethereum,14730462,2022-05-07 14:59:39,0xe377d85d51fc6ea717430ada272b157650bd76ce,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,89.85149112
binance,ethereum,14730462,2022-05-07 14:59:39,0xac608b85c6c3b6c502b02c886017be640ad27722,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,89.75735023
binance,ethereum,14730462,2022-05-07 14:59:39,0xdad45fccdd8e395d3889a13fb3f28cbd68036e41,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,89.74486266
binance,ethereum,14730462,2022-05-07 14:59:39,0xeaeddf175ac38141e30a82496ac7468bbc6d5b8b,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,89.68
binance,ethereum,14730462,2022-05-07 14:59:39,0xc112a857e814d00410096019b61d063a4f67abbf,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,89.1
binance,ethereum,14730462,2022-05-07 14:59:39,0x4e9b5104edce93a6239d9f1aec13283ecc788e33,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,89
binance,ethereum,14730462,2022-05-07 14:59:39,0x7c01816a2dd50c6d2e15f3fc7717f66050f08d7e,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,88.99973611
binance,ethereum,14730462,2022-05-07 14:59:39,0x8f95d73017517eec2647a132d0106cdfc6311193,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,88.55865506
binance,ethereum,14730462,2022-05-07 14:59:39,0xa0f9f69d71e9da349ee3fe63c97d8ae0561f44b9,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,88.55
binance,ethereum,14730462,2022-05-07 14:59:39,0x00b6d995c45d844f96d9d10cb438fa29564da0f5,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,88.1064401
binance,ethereum,14730462,2022-05-07 14:59:39,0x98f611ce71028ae9760d8c3ceea9443bfd8c9882,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,87.85047467
binance,ethereum,14730462,2022-05-07 14:59:39,0x04754931e35ace5516896a55fc437fe9a23fb1d4,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,87.14
binance,ethereum,14730462,2022-05-07 14:59:39,0x2c35bffa4c70acbe15f09faac9da8984ec9c59ba,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,87.03062711
binance,ethereum,14730462,2022-05-07 14:59:39,0x4d5eae52c69dfd6158243a0a2cc72ba317f042ff,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,87
binance,ethereum,14730462,2022-05-07 14:59:39,0x31094a196b82cc8450b43d8a18d5fe1b6495d332,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,87
binance,ethereum,14730462,2022-05-07 14:59:39,0x4be26e81ef606a8870922b864856c7cd32d25725,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,86.98945651
binance,ethereum,14730462,2022-05-07 14:59:39,0x4170a244552d16000375339419572191b1fd0c13,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,86.5355312
binance,ethereum,14730462,2022-05-07 14:59:39,0x3ebf78f1f62620bd521daf89cf2adb8d86a3a536,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,86.519566
binance,ethereum,14730462,2022-05-07 14:59:39,0xc2784b9dc506ebdb6a155027f39f77e615576c9d,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,86.36226522
binance,ethereum,14730462,2022-05-07 14:59:39,0x7e0452f643f3b99aa409338665004bb1a208aad4,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,86.30347993
binance,ethereum,14730462,2022-05-07 14:59:39,0xb877516b490c8f47a275f1efb4802fee72d45f37,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,86.17201532
binance,ethereum,14730462,2022-05-07 14:59:39,0xa1e892e06a30cdca299062a6ca79ebebe626a8b5,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,86.130425
binance,ethereum,14730462,2022-05-07 14:59:39,0x6f762204b4ee9088f437170f50c05370ceab4d15,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,86
binance,ethereum,14730462,2022-05-07 14:59:39,0xdcc6a1c841ccd301313e50594bc7ec6e84e76bdf,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,85.54947787
binance,ethereum,14730462,2022-05-07 14:59:39,0x63685be8ffc6d587367b4749b532aacdd1a3fe9f,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,85.50488524
binance,ethereum,14730462,2022-05-07 14:59:39,0xb2333543c944e7648c1856a85c973d47bd4c05ee,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,85.41937606
binance,ethereum,14730462,2022-05-07 14:59:39,0xcd1a29fe8d9fc4c8847901d3de867b77adbf929f,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,85.37634869
binance,ethereum,14730462,2022-05-07 14:59:39,0xe7cdc0ced9cea10685a5b186a1cf4dcbcc1d4f14,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,85
binance,ethereum,14730462,2022-05-07 14:59:39,0x6f66fa299fff7aeb7dc120c924460695ae721739,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,84.99766576
gate,ethereum,14730462,2022-05-07 14:59:39,0xab72889c8ef5a7107601a5fa4ee85a3d2e846e79,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,84.95752124
binance,ethereum,14730462,2022-05-07 14:59:39,0x602830d49f7d74890d8022476bc1e83d98428fa7,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,84.87269096
binance,ethereum,14730462,2022-05-07 14:59:39,0x8d36e71bff523ce4087171cc35599b188842a81a,Wrapped UST Token,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,84.65197806
