height,address,token,amt
7544910,cre10ecq3cferjwcu7vmq8dwa8ms558996qjg4tg49,UST,684.918956
7544910,cre10ejun4dtwvensu648kul3alqxjcs0wg39llks2,UST,802.411256
7544910,cre10erksn6ny3ndh6s9qvglufh4efj4edhyff89kg,LUNA,2.51023
7544910,cre10f02xs375u4kxaw357ex6pp4a6xn9clmn7cfsc,UST,2954.694536
7544910,cre10f02xs375u4kxaw357ex6pp4a6xn9clmn7cfsc,LUNA,40.685953
7544910,cre10f0ukg878v5rywgguewz7apczzvwqyaq57p0gm,UST,14.053854
7544910,cre10f6ztvsg8a2fwnuggzhpwpezg9sp6tc3kfj0q7,UST,67.348587
7544910,cre10f6ztvsg8a2fwnuggzhpwpezg9sp6tc3kfj0q7,LUNA,0.789617
7544910,cre10f7eq6l6a7y7z0s6y2p8fdye62vfyxw2pcvlmh,UST,189.909814
7544910,cre10fdwe698fl5jfuq38lh6tgs0f0jp9uaknvlaa6,UST,0.1805
7544910,cre10ff6nrrzyhjyxqdfyl8yl2uqpvfqy6a83d06s9,UST,64.888795
7544910,cre10ff6wlty6r75yxjrzlguszpduwmtu7vkugc32t,LUNA,1.790774
7544910,cre10ff6wlty6r75yxjrzlguszpduwmtu7vkugc32t,UST,0.003764
7544910,cre10fm6kym6ktjfylst0svk2kkae7rd724uvgmtg7,LUNA,16.445225
7544910,cre10fv6treqsm7f2t3c2l5sa95vl5edjjcaz6wvgx,UST,0.518278
7544910,cre10g2l07d9rnkmyr3fdpzl5wc9c0xeggffm23869,UST,0.054768
7544910,cre10g2l07d9rnkmyr3fdpzl5wc9c0xeggffm23869,LUNA,0.000733
7544910,cre10gf0w27r5uw24jjluuvqy427aw8p8zpxexp2c8,UST,3.798131
7544910,cre10gkvq4p2ycqxx4rkvh2acvgn6wuduwj6km9r46,UST,4.731627
7544910,cre10gqgf69encdh68vr99jzsfjekd09scf4r9ykux,LUNA,0.237679
7544910,cre10gs3m8hsrndxyfy25jrac8rf2e0p9kz85l0zdq,UST,0.042077
7544910,cre10gspc953t0smgs4as886varkatcmjrgs3puy2s,UST,742.877018
7544910,cre10gugt0k6u65svce3hqmdukdejtrjpgrd9fetr6,LUNA,0.093551
7544910,cre10gwvcflwgmyjenuyd3g9e4m8fg6wqvfr7a5lpw,UST,208.28239
7544910,cre10gwwfj39ewa853032k5cwmvwkw22wmet3z0u69,UST,2.77075
7544910,cre10h0z2smz6s4yp7cqnk5zxqf4xy37etc6fz8jwv,UST,0.615266
7544910,cre10h4m7ju6lckyxv84dghqz4h6nfcxmtf8qfc0km,UST,764.455392
7544910,cre10h70yf335v3n0ahkm95qwrx6l2tnfhcr9gs9h6,UST,0.605012
7544910,cre10h8qcursghmc94h3fgm0edyjrptupuzg09y04j,UST,25.912777
7544910,cre10h9663c0ty5mjrt86ppevnm2r8x47tw4609va2,LUNA,2.693777
7544910,cre10hcjznt8j84m6sc4pgmrl7v5ltcmj0tjjhfcpe,LUNA,24.235045
7544910,cre10hj4aan7eu70sxu2j5h6f456assd572nmkgrha,UST,72.413354
7544910,cre10hmq8dhujmw77a06wd057xf5k8g790y30nlwyn,UST,26.86069
7544910,cre10htxjem8s7aughyuay4x5hmtt4lf87k68dswzl,UST,30.367158
7544910,cre10htxjem8s7aughyuay4x5hmtt4lf87k68dswzl,LUNA,0.365595
7544910,cre10hxgp4uzncgjxgrs2wxe70lak3rgzlpdgudj8d,UST,13.61521
7544910,cre10hy0x88mecgnqe0zzr6uqny8pe0te9fcuk25wl,UST,93.840893
7544910,cre10j0wfteccyghq050t8rs9c2v45z77dhgs3lvtt,LUNA,0.005029
7544910,cre10j4vpz9mxtl0drxaer3y66zr43qea2drwvq97n,UST,0.024404
7544910,cre10j4vpz9mxtl0drxaer3y66zr43qea2drwvq97n,LUNA,0.110764
7544910,cre10j7l4eanemnqyw6mrw0erwrcl83sus902np9zt,UST,167.587773
7544910,cre10jahaw8kdsz56sazgxgg4u7jzqgddp6gj5p09c,UST,1.255302
7544910,cre10jcdyzrdu5w0xh23r0ve8ftmmw0n4pj2lk03wc,UST,1291.78
7544910,cre10jcxstpf8q2m7zuelwcc5qlu4kulayxyehgx8r,UST,3664.284042
7544910,cre10jfzkxxnsja4aypc73lrsv9hs449waepnnpp26,UST,0.002522
7544910,cre10jjv3ttk3cw9ynfdsw4esfaknlj75hhk8e2mjc,UST,17.456086
7544910,cre10jjv5vg4enj9uhdl0mmzy4n3ew8lr3w7snwurd,UST,0.262977
7544910,cre10jmelsx4r4hu62zet65p34hdjscwf6asjx7qwm,LUNA,1.495208
7544910,cre10jmu5y6s2npx4zv4ye6r8w0j4mx69gjzva5lcf,UST,3690.397729
