height,address,token,amt
7009137,sif14xcfa066ncyyrv790hjhtwsa2f03e33tc2xa4h,UST,3.46991655971043
7009137,sif14z4dycvty3we2hue6m8lcf6ce5glyjcnd00l8k,LUNA,9413.62455780788
7009137,sif150qz7esrtr0fslz9r333rd0wu2xdz9vhzr7shs,LUNA,1408888.19606545
7009137,sif1529vz0hjq4hazhscx6ccgfyx02hel8ua7rgqh7,LUNA,3.74465015225766
7009137,sif1529vz0hjq4hazhscx6ccgfyx02hel8ua7rgqh7,UST,0.0842634089208758
7009137,sif152syl3lay359x5zfgmm9hxq8w8wvlvsa2g6uku,LUNA,79267.0074639148
7009137,sif155yjamlk2csdudgz99s4th2d3jfqgwuf3ahkgx,LUNA,36394.3420717113
7009137,sif1562ptfzxyhytrwc9j2z7ag3hxnp7jam9shw6d0,LUNA,4333.30507911985
7009137,sif156ecuuanf460l3d6w6rfy8hyn0jzzqy3qh40fr,LUNA,22341.9658384637
7009137,sif156rk9wdr75vyw8fczrmnp50akxvgul2p5kkdlv,LUNA,10020.4467081294
7009137,sif15897vt8mt7pnpxwyck0hldqfxsj0rmx6xvs5n3,LUNA,690.232369595617
7009137,sif15a5fa2z9ze5km42gvnshxlf7h5ancwczucdal0,LUNA,5331.2156022258
7009137,sif15ahmd5zgvh80vclhs6xuu56yz6zv9kpz0260ka,LUNA,9348.45815779652
7009137,sif15ahmd5zgvh80vclhs6xuu56yz6zv9kpz0260ka,UST,99.2129101508376
7009137,sif15am7gfqewp9f233dssfhgm587uuph4vwuqt5ch,LUNA,15636.1309007975
7009137,sif15cg5gn8jrk69zerp557evnevu4m0dah2djuyh2,LUNA,1481.53672986975
7009137,sif15ckeufu2fflrjw46auglgf8vzplj0erm4qpus9,LUNA,6008.42031355542
7009137,sif15d5jypc4p9ysvf97zmx9w9nmw7aqpx9xgyyadw,LUNA,5429.54229299645
7009137,sif15dq7j22nkxlq97ukuhl5g5haat8zujpnecdrdq,LUNA,10303.5831393921
7009137,sif15emzc7qqj2cmp3sef203sz5zunmrstm8dhju4h,LUNA,18037.8307613256
7009137,sif15erwmkz0cgz92qvck6fhj776d6xa3el3tw2jnh,LUNA,3039.26809860621
